lang	headline	word1	word2	joke_v1	joke_v2	joke
en	Leonardo DiCaprio reveals the films he can't stop watching	-	-	Leonardo DiCaprio admits he’s stuck in a loop of his own movies—apparently, he just can’t let go.	Leonardo DiCaprio says he can’t stop rewatching his own films—turns out, even he needs proof he’s not just a climate PowerPoint with a pulse.	Leonardo DiCaprio admits he’s stuck in a loop of his own movies—apparently, he just can’t let go.
en	Hades II review - underworld sequel is an improvement in every witch way	-	-	Hades II proves the underworld’s got a second act—and a witch better one at that!	Hades II doesn’t just raise the bar—it hexes it, rides it into the underworld, and forces it to file paperwork in triplicate; turns out, even hell needed a competent witch with a clipboard.	Hades II proves the underworld’s got a second act—and a witch better one at that!
en	Paranormal activity YouTuber arrested over video claiming new airport is haunted	-	-	Ghost hunter busted for haunting the airport—turns out the only spirit was his expired press pass.	"Ghost hunter arrested for ""haunting"" the new airport—turns out the only thing spectral was his credibility, and even that checked out before security did."	Ghost hunter busted for haunting the airport—turns out the only spirit was his expired press pass.
en	US players will ‘do the right thing’ over controversial Ryder Cup pay, insists Keegan Bradley	-	-	"Keegan Bradley insists US Ryder Cup players will ""do the right thing""—like cashing their checks with a straight face."	Keegan Bradley swears the U.S. Ryder Cup team will “do the right thing”—like donating their controversial paychecks to a charity called *Please Stop Asking About This*.	"Keegan Bradley insists US Ryder Cup players will ""do the right thing""—like cashing their checks with a straight face."
en	NFL kickoffs are no longer a dull formality. Previous strategies are now ‘obsolete’	-	-	NFL kickoffs went from yawn-fest to “your old playbook just got yeeted into the trash.”	NFL kickoffs are now so chaotic, your grandpa’s playbook didn’t just get retired—it got tackled, stripped, and meme’d into oblivion by a rookie who treats strategy like a TikTok trend.	NFL kickoffs went from yawn-fest to “your old playbook just got yeeted into the trash.”
en	5 writers make the 2025 CBC Nonfiction Prize shortlist	-	-	Five scribes narrowly avoided writing fiction—and each other’s bios—making the 2025 CBC Nonfiction Prize shortlist.	Five writers clawed their way onto the 2025 CBC Nonfiction Prize shortlist—proving that in an era of AI-generated memoirs and politicians citing Wikipedia, truth is still stranger, and slightly more employable, than fiction.	Five scribes narrowly avoided writing fiction—and each other’s bios—making the 2025 CBC Nonfiction Prize shortlist.
en	Feeling overwhelmed What is ‘executive dysfunction’ and how do you overcome it?	-	-	My executive dysfunction just called in sick—again.	My executive dysfunction didn’t just call in sick—it ghosted me, took my to-do list hostage, and is now demanding ransom in the form of three naps and a bag of gummy bears.	My executive dysfunction just called in sick—again.
en	Inside the courtroom for Australia's biggest trials	-	-	Inside the courtroom for Australia's biggest trials—where even the gavels need coffee breaks.	Inside Australia’s biggest trials, the only thing on trial longer than the defendants is the jury’s patience—and the coffee machine’s ability to survive another adjournment.	Inside the courtroom for Australia's biggest trials—where even the gavels need coffee breaks.
en	Markets Wrap European Stocks Fall as France Plunged Into Crisis	-	-	European stocks took a nosedive after France remembered it’s still France.	European stocks plunged faster than a French government reshuffle—turns out “liberté, égalité, fiscal chaos” isn’t just a slogan anymore.	European stocks took a nosedive after France remembered it’s still France.
en	30 sweaters we're shopping for fall: Cardigans, turtlenecks and more	-	-	Thirty sweaters for fall—because apparently, one sad hoodie won’t cut it.	"Thirty fall sweaters—because nothing says ""seasonal preparedness"" like buying a new turtleneck for every existential crisis October brings."	Thirty sweaters for fall—because apparently, one sad hoodie won’t cut it.
en	Between Moon TidesHacking nature to save the saltmarsh sparrow	-	-	Scientists are moonlighting as matchmakers for saltmarsh sparrows—because even birds need a tide-over.	Scientists are now hacking the moon’s Wi-Fi to reroute tides—because when your love life depends on a saltmarsh not drowning, even celestial bodies need a software update.	Scientists are moonlighting as matchmakers for saltmarsh sparrows—because even birds need a tide-over.
en	US bans Iranian officials at UN summit from ‘shopping spree in New York’	-	-	"US tells Iranian officials at UN summit: ""No shopping sprees—your sanctions don’t cover Macy’s!"""	The U.S. barred Iranian officials from their annual UN shopping spree—turns out “diplomatic immunity” doesn’t cover duty-free Gucci, and sanctions don’t come with a Macy’s coupon.	"US tells Iranian officials at UN summit: ""No shopping sprees—your sanctions don’t cover Macy’s!"""
en	Al Gore’s satellite and AI system is now tracking sources of deadly soot pollution	-	-	Al Gore’s AI satellite just caught soot red-handed—and it’s not looking too clean.	Al Gore’s new AI satellite didn’t just catch soot red-handed—it’s already drafting subpoenas for coal plants and side-eyeing your uncle’s backyard burn pile.	Al Gore’s AI satellite just caught soot red-handed—and it’s not looking too clean.
en	Drone sighting shuts major European airport as thousands stranded	-	-	A drone photobombed an entire airport, stranding thousands who just wanted to go home—or anywhere but there.	A single drone—probably just trying to get a better Instagram shot of its own existential crisis—shut down a major European airport, stranding thousands who now know the true meaning of “fly me to the moon… or at least out of this purgatory terminal.”	A drone photobombed an entire airport, stranding thousands who just wanted to go home—or anywhere but there.
en	Canoe believe this view? Hundreds of paddlers set to perform on Toronto's lakefront	-	-	Canoe believe it? Hundreds of paddlers are about to make waves—and bad puns—on Toronto’s lakefront!	Canoe believe the optics? Hundreds of paddlers will soon stage a synchronized spectacle on Toronto’s lakefront—because nothing says “urban progress” like turning a public waterway into a corporate wellness retreat with oars.	Canoe believe it? Hundreds of paddlers are about to make waves—and bad puns—on Toronto’s lakefront!
en	UK is open to overseas talent unlike US, Reeves says	-	-	Reeves says the UK welcomes overseas talent—unlike the US, which is apparently still checking if they’ve got the right passport for Hogwarts.	Reeves touts the UK as open to global talent—meanwhile, the US is still arguing whether “foreign” means “from Canada” or “definitely not from Mars.”	Reeves says the UK welcomes overseas talent—unlike the US, which is apparently still checking if they’ve got the right passport for Hogwarts.
